ayah_id,surah_number,ayah_number,ayah_stop_annotations,wasl_annotations,ayah_stop_segments,wasl_segments,issue_count,has_error
4593,49,1,21,21,33,34,4,False
4594,49,2,29,29,53,54,2,False
4595,49,3,32,32,49,50,4,False
4596,49,4,14,14,24,25,4,False
4597,49,5,20,20,32,33,2,False
4598,49,6,27,27,49,50,2,False
4599,49,7,47,47,76,77,4,False
4600,49,8,11,11,15,16,0,False
4601,49,9,49,49,88,89,6,False
4602,49,10,15,15,28,29,2,False
4603,49,11,61,61,95,96,4,False
4604,49,12,39,39,65,66,4,False
4605,49,13,40,40,60,60,0,False
4606,49,14,46,46,72,73,2,False
4607,49,15,35,35,57,58,2,False
4608,49,16,22,22,33,34,0,False
4609,49,17,24,24,38,39,0,False
4610,49,18,17,17,23,24,0,False
4611,50,1,7,6,11,10,0,False
4612,50,2,21,20,30,29,0,False
4613,50,3,14,13,18,18,0,False
4614,50,4,14,14,22,23,0,False
4615,50,5,15,14,23,23,0,False
4616,50,6,19,18,27,27,2,False
4617,50,7,22,21,32,32,0,False
4618,50,8,9,8,13,13,2,False
4619,50,9,18,17,26,26,0,False
4620,50,10,11,10,15,15,0,False
4621,50,11,14,13,20,20,0,False
4622,50,12,10,9,16,16,0,False
4623,50,13,7,6,11,11,0,False
4624,50,14,9,8,12,12,0,False
4625,50,15,13,12,19,19,0,False
4626,50,16,16,15,25,25,2,False
4627,50,17,8,7,13,13,0,False
4628,50,18,9,8,12,12,2,False
4629,50,19,10,9,19,19,0,False
4630,50,20,8,7,13,13,0,False
4631,50,21,8,7,14,14,0,False
4632,50,22,15,14,25,25,0,False
4633,50,23,8,7,12,12,0,False
4634,50,24,9,8,12,12,0,False
4635,50,25,10,9,13,13,0,False
4636,50,26,17,16,28,28,4,False
4637,50,27,15,14,26,26,0,False
4638,50,28,10,9,16,16,2,False
4639,50,29,10,9,14,14,0,False
4640,50,30,8,7,13,13,0,False
4641,50,31,8,7,13,13,0,False
4642,50,32,8,8,11,12,0,False
4643,50,33,10,9,16,16,0,False
4644,50,34,9,8,12,12,0,False
4645,50,35,10,9,15,15,0,False
4646,50,36,20,20,29,30,0,False
4647,50,37,11,10,20,20,2,False
4648,50,38,19,18,29,29,0,False
4649,50,39,17,16,27,27,0,False
4650,50,40,8,7,11,11,2,False
4651,50,41,11,10,14,14,0,False
4652,50,42,8,7,13,13,0,False
4653,50,43,9,9,14,14,2,False
4654,50,44,13,13,19,19,0,False
4655,50,45,17,16,26,26,0,False
4656,51,1,6,6,10,10,0,False
4657,51,2,6,6,9,9,0,False
4658,51,3,6,6,8,8,0,False
4659,51,4,5,5,9,9,0,False
4660,51,5,6,5,11,10,0,False
4661,51,6,5,5,9,9,0,False
4662,51,7,5,5,9,9,0,False
4663,51,8,5,5,10,10,0,False
4664,51,9,2,2,4,4,0,False
4665,51,10,4,4,5,5,0,False
4666,51,11,9,9,14,14,2,False
4667,51,12,4,4,8,9,0,False
4668,51,13,6,6,9,10,0,False
4669,51,14,10,10,14,15,2,False
4670,51,15,8,8,13,14,0,False
4671,51,16,15,15,25,26,0,False
4672,51,17,8,8,11,12,2,False
4673,51,18,6,6,10,11,0,False
4674,51,19,11,11,19,20,0,False
4675,51,20,9,9,13,14,0,False
4676,51,21,7,7,13,14,0,False
4677,51,22,8,8,15,16,0,False
4678,51,23,14,14,24,25,0,False
4679,51,24,8,8,12,13,2,False
4680,51,25,13,13,18,19,0,False
4681,51,26,8,8,13,14,2,False
4682,51,27,7,7,13,14,6,False
4683,51,28,13,13,19,20,0,False
4684,51,29,14,14,21,22,0,False
4685,51,30,10,10,16,16,0,False
4686,51,31,8,8,14,15,0,False
4687,51,32,13,13,18,19,2,False
4688,51,33,8,8,12,13,0,False
4689,51,34,7,7,11,12,0,False
4690,51,35,11,11,16,17,0,False
4691,51,36,10,10,16,17,0,False
4692,51,37,14,14,21,22,2,False
4693,51,38,12,12,19,20,4,False
4694,51,39,7,7,13,14,0,False
4695,51,40,9,9,16,17,0,False
4696,51,41,9,9,15,16,0,False
4697,51,42,9,9,14,15,2,False
4698,51,43,7,7,14,15,0,False
4699,51,44,11,11,18,19,0,False
4700,51,45,12,12,16,17,0,False
4701,51,46,12,12,17,18,0,False
4702,51,47,11,11,16,17,2,False
4703,51,48,9,9,14,15,0,False
4704,51,49,7,7,12,13,0,False
4705,51,50,14,14,20,21,4,False
4706,51,51,19,19,29,30,2,False
4707,51,52,19,19,29,30,4,False
4708,51,53,5,5,9,9,0,False
4709,51,54,5,5,9,10,0,False
4710,51,55,9,9,17,18,2,False
4711,51,56,10,10,17,18,2,False
4712,51,57,15,15,21,22,0,False
4713,51,58,10,10,15,16,0,False
4714,51,59,13,13,22,23,2,False
4715,51,60,10,10,18,19,4,False
6229,52,1,4,4,6,6,0,False
4716,52,2,5,5,7,7,0,False
4717,52,3,7,7,9,9,0,False
4718,52,4,5,5,8,8,0,False
4719,52,5,6,6,8,9,0,False
4720,52,6,6,6,10,10,0,False
4721,52,7,4,4,9,9,0,False
4722,52,8,4,4,7,7,0,False
4723,52,9,5,5,9,9,0,False
4724,52,10,5,5,9,9,0,False
4725,52,11,4,4,7,8,0,False
4726,52,12,6,6,11,12,2,False
4727,52,13,6,6,12,12,2,False
4728,52,14,11,11,16,17,2,False
4729,52,15,11,11,17,18,0,False
4730,52,16,17,17,30,31,0,False
4731,52,17,8,8,13,14,0,False
4732,52,18,15,15,26,27,0,False
4733,52,19,10,10,16,17,0,False
4734,52,20,15,15,23,24,0,False
4735,52,21,33,33,50,51,4,False
4736,52,22,12,12,17,18,0,False
4737,52,23,11,11,18,19,0,False
4738,52,24,12,12,21,22,0,False
4739,52,25,7,7,11,12,0,False
4740,52,26,10,10,15,16,0,False
4741,52,27,9,9,15,16,0,False
4742,52,28,14,14,21,22,0,False
4743,52,29,9,9,16,17,0,False
4744,52,30,11,11,17,18,0,False
4745,52,31,10,10,17,18,0,False
4746,52,32,12,12,20,20,0,False
4747,52,33,7,7,12,13,0,False
4748,52,34,9,9,14,15,2,False
4749,52,35,8,8,16,17,0,False
4750,52,36,12,12,20,21,0,False
4751,52,37,9,9,17,18,0,False
4752,52,38,10,10,17,18,0,False
4753,52,39,5,5,8,9,0,False
4754,52,40,13,13,19,20,0,False
4755,52,41,5,5,10,11,0,False
4756,52,42,13,13,18,18,2,False
4757,52,43,16,16,24,25,2,False
4758,52,44,16,16,21,22,0,False
4759,52,45,9,9,16,17,2,False
4760,52,46,11,11,18,19,0,False
4761,52,47,15,15,27,28,2,False
4762,52,48,10,10,18,19,0,False
4763,52,49,8,8,11,12,2,False
4764,53,1,6,6,9,10,0,False
4765,53,2,5,5,9,10,0,False
4766,53,3,4,4,7,8,0,False
4767,53,4,6,6,10,10,2,False
4768,53,5,3,3,5,6,0,False
4769,53,6,5,5,8,9,0,False
4770,53,7,3,3,6,7,0,False
4771,53,8,3,3,6,7,0,False
4772,53,9,4,4,7,8,0,False
4773,53,10,7,7,12,13,4,False
4774,53,11,6,6,9,10,0,False
4775,53,12,6,6,10,11,2,False
4776,53,13,4,4,7,8,2,False
4777,53,14,6,6,9,10,0,False
4778,53,15,5,5,9,10,0,False
4779,53,16,5,5,8,9,0,False
4780,53,17,6,6,11,12,0,False
4781,53,18,9,9,13,14,2,False
4782,53,19,6,6,10,11,0,False
4783,53,20,5,5,10,11,2,False
4784,53,21,6,6,10,10,2,False
4785,53,22,4,4,7,7,0,False
4786,53,23,38,38,59,60,4,False
4787,53,24,7,7,12,12,0,False
4788,53,25,9,9,13,13,0,False
4789,53,26,23,23,35,36,2,False
4790,53,27,16,16,28,28,2,False
4791,53,28,16,16,29,29,2,False
4792,53,29,19,19,29,29,2,False
4793,53,30,11,11,19,20,0,False
4794,53,31,24,24,42,43,4,False
4795,53,32,40,40,72,73,4,False
4796,53,33,4,4,8,9,2,False
4797,53,34,6,6,8,9,0,False
4798,53,35,3,3,6,7,2,False
4799,53,36,6,6,11,11,0,False
4800,53,37,7,7,10,10,6,False
4801,53,38,8,8,13,14,4,False
4802,53,39,9,9,15,16,2,False
4803,53,40,3,3,4,5,2,False
4804,53,41,7,7,12,13,0,False
4805,53,42,8,8,12,13,2,False
4806,53,43,5,5,6,7,0,False
4807,53,44,5,5,7,7,0,False
4808,53,45,9,9,15,15,0,False
4809,53,46,6,6,9,10,0,False
4810,53,47,6,6,9,10,2,False
4811,53,48,6,6,8,9,0,False
4812,53,49,5,5,8,9,2,False
4813,53,50,6,6,9,9,2,False
4814,53,51,6,6,8,9,0,False
4815,53,52,13,13,18,19,0,False
4816,53,53,4,4,6,7,0,False
4817,53,54,4,4,8,9,0,False
4818,53,55,6,6,9,9,4,False
4819,53,56,12,12,16,16,0,False
4820,53,57,2,2,4,4,0,False
4821,53,58,6,6,11,11,0,False
4822,53,59,6,6,9,10,0,False
4823,53,60,4,4,7,8,0,False
4824,53,61,5,5,8,9,0,False
4825,53,62,6,6,10,10,0,False
4826,54,1,8,8,16,16,0,False
4827,54,2,13,13,19,19,0,False
4828,54,3,10,10,17,17,0,False
4829,54,4,10,10,18,18,0,False
4830,54,5,8,8,12,12,2,False
4831,54,6,10,10,18,18,2,False
4832,54,7,18,18,26,26,0,False
4833,54,8,14,14,23,23,2,False
4834,54,9,14,14,23,23,0,False
4835,54,10,9,9,16,16,2,False
4836,54,11,10,10,16,16,0,False
4837,54,12,16,16,26,26,2,False
4838,54,13,7,7,13,13,0,False
4839,54,14,9,9,16,16,0,False
4840,54,15,9,9,14,14,0,False
4841,54,16,4,4,6,6,0,False
4842,54,17,11,11,18,18,0,False
4843,54,18,6,6,9,9,0,False
4844,54,19,15,15,24,24,0,False
4845,54,20,12,12,19,19,0,False
4846,54,21,4,4,6,6,0,False
4847,54,22,11,11,18,18,0,False
4848,54,23,4,4,7,7,0,False
4849,54,24,17,17,24,24,2,False
4850,54,25,7,7,13,13,0,False
4851,54,26,7,7,12,12,0,False
4852,54,27,15,15,26,26,0,False
4853,54,28,10,10,18,18,0,False
4854,54,29,6,6,10,10,0,False
4855,54,30,4,4,6,6,0,False
4856,54,31,13,13,22,22,0,False
4857,54,32,11,11,18,18,0,False
4858,54,33,5,5,7,7,0,False
4859,54,34,14,14,25,25,2,False
4860,54,35,11,11,16,16,0,False
4861,54,36,11,11,18,18,0,False
4862,54,37,12,12,19,19,0,False
4863,54,38,8,8,12,12,0,False
4864,54,39,5,5,6,6,0,False
4865,54,40,11,11,18,18,0,False
4866,54,41,7,7,13,13,0,False
4867,54,42,13,13,21,21,0,False
4868,54,43,17,17,26,26,0,False
4869,54,44,8,8,11,11,0,False
4870,54,45,5,5,9,9,0,False
4871,54,46,10,10,19,19,0,False
4872,54,47,9,9,14,14,0,False
4873,54,48,12,12,19,19,0,False
4874,54,49,6,6,10,10,0,False
4875,54,50,12,12,19,19,2,False
4876,54,51,7,7,13,13,0,False
4877,54,52,5,5,10,10,0,False
4878,54,53,8,8,11,11,0,False
4879,54,54,8,8,13,13,0,False
4880,54,55,10,10,14,14,0,False
6230,55,1,3,3,4,5,0,False
4881,55,2,3,3,4,5,0,False
4882,55,3,3,3,5,6,0,False
4883,55,4,2,2,3,4,0,False
4884,55,5,6,6,10,11,0,False
4885,55,6,8,8,13,14,0,False
4886,55,7,8,8,13,13,0,False
4887,55,8,7,7,11,11,2,False
4888,55,9,11,11,15,15,0,False
4889,55,10,6,6,9,10,0,False
4890,55,11,10,10,15,16,0,False
4891,55,12,8,8,14,15,0,False
4892,55,13,6,6,10,11,2,False
4893,55,14,10,10,15,15,0,False
4894,55,15,13,13,16,16,0,False
4895,55,16,6,6,10,11,2,False
4896,55,17,7,6,12,12,0,False
4897,55,18,6,6,10,11,2,False
4898,55,19,4,4,8,9,0,False
4899,55,20,6,6,12,13,0,False
4900,55,21,6,6,10,11,2,False
4901,55,22,9,9,15,16,0,False
4902,55,23,6,6,10,11,2,False
4903,55,24,12,12,20,21,0,False
4904,55,25,6,6,10,11,2,False
4905,55,26,3,3,6,7,0,False
4906,55,27,11,11,19,20,0,False
4907,55,28,6,6,10,11,2,False
4908,55,29,10,10,17,17,0,False
4909,55,30,6,6,10,11,2,False
4910,55,31,4,4,8,9,0,False
4911,55,32,6,6,10,11,2,False
4912,55,33,29,29,43,44,2,False
4913,55,34,6,6,10,11,2,False
4914,55,35,16,16,22,23,0,False
4915,55,36,6,6,10,11,2,False
4916,55,37,11,11,16,17,0,False
4917,55,38,6,6,10,11,2,False
4918,55,39,9,9,15,15,2,False
4919,55,40,6,6,10,11,2,False
4920,55,41,17,17,23,24,0,False
4921,55,42,6,6,10,11,2,False
4922,55,43,9,9,14,15,2,False
4923,55,44,5,5,8,9,0,False
4924,55,45,6,6,10,11,2,False
4925,55,46,6,6,11,12,0,False
4926,55,47,6,6,10,11,2,False
4927,55,48,3,3,4,5,0,False
4928,55,49,6,6,10,11,2,False
4929,55,50,6,6,9,10,0,False
4930,55,51,6,6,10,11,2,False
4931,55,52,6,6,11,12,0,False
4932,55,53,6,6,10,11,2,False
4933,55,54,13,13,21,22,0,False
4934,55,55,6,6,10,11,2,False
4935,55,56,16,16,28,28,2,False
4936,55,57,6,6,10,11,2,False
4937,55,58,10,10,14,15,0,False
4938,55,59,6,6,10,11,2,False
4939,55,60,7,7,13,14,2,False
4940,55,61,6,6,10,11,2,False
4941,55,62,5,5,9,10,0,False
4942,55,63,6,6,10,11,2,False
6231,55,64,4,4,5,6,0,False
4943,55,65,6,6,10,11,2,False
4944,55,66,5,5,9,10,0,False
4945,55,67,6,6,10,11,2,False
4946,55,68,8,8,12,13,0,False
4947,55,69,6,6,10,11,2,False
4948,55,70,5,5,7,8,2,False
4949,55,71,6,6,10,11,2,False
4950,55,72,11,11,12,13,2,False
4951,55,73,6,6,10,11,2,False
4952,55,74,10,10,18,18,0,False
4953,55,75,6,6,10,11,2,False
4954,55,76,11,11,18,19,0,False
4955,55,77,6,6,10,11,2,False
4956,55,78,10,10,17,18,0,False
4957,56,1,3,3,7,7,0,False
4958,56,2,3,3,7,7,0,False
4959,56,3,4,4,6,6,0,False
4960,56,4,5,5,10,10,0,False
4961,56,5,2,2,4,4,0,False
4962,56,6,5,5,9,9,0,False
4963,56,7,5,5,8,8,0,False
4964,56,8,6,6,11,11,0,False
4965,56,9,6,6,11,11,0,False
4966,56,10,7,7,11,12,0,False
4967,56,11,5,5,6,7,0,False
4968,56,12,6,6,7,8,0,False
4969,56,13,4,4,7,8,0,False
4970,56,14,7,7,10,11,0,False
4971,56,15,6,6,10,10,0,False
4972,56,16,5,5,9,10,0,False
4973,56,17,6,6,10,11,0,False
4974,56,18,11,11,13,14,0,False
4975,56,19,7,7,12,13,0,False
4976,56,20,7,7,10,11,0,False
4977,56,21,6,6,8,9,0,False
4978,56,22,4,4,6,7,0,False
4979,56,23,7,7,11,12,0,False
4980,56,24,6,6,9,10,0,False
4981,56,25,7,7,11,11,0,False
4982,56,26,8,7,9,9,2,False
4983,56,27,8,8,12,13,0,False
4984,56,28,7,6,9,9,0,False
4985,56,29,5,4,7,7,0,False
4986,56,30,5,4,6,6,0,False
4987,56,31,5,4,8,8,0,False
4988,56,32,4,4,7,7,0,False
4989,56,33,7,7,11,11,0,False
4990,56,34,5,5,7,7,0,False
4991,56,35,8,7,14,13,0,False
4992,56,36,5,5,9,9,0,False
4993,56,37,3,3,6,6,0,False
4994,56,38,3,3,5,6,0,False
4995,56,39,4,4,7,8,0,False
4996,56,40,6,6,9,10,0,False
4997,56,41,8,8,12,13,0,False
4998,56,42,4,4,6,7,0,False
4999,56,43,4,4,6,7,0,False
5000,56,44,7,7,9,10,0,False
5001,56,45,8,8,13,14,0,False
5002,56,46,8,8,11,12,0,False
5003,56,47,19,19,26,26,0,False
5004,56,48,5,5,8,9,0,False
5005,56,49,8,8,13,14,0,False
5006,56,50,10,10,14,15,2,False
5007,56,51,9,9,18,19,0,False
5008,56,52,8,8,12,13,0,False
5009,56,53,6,6,11,12,0,False
5010,56,54,5,5,7,8,0,False
5011,56,55,6,6,10,11,0,False
5012,56,56,5,5,7,8,0,False
5013,56,57,5,5,9,10,0,False
5014,56,58,6,6,9,10,0,False
5015,56,59,8,8,14,15,2,False
5016,56,60,6,6,10,10,0,False
5017,56,61,12,12,22,23,0,False
5018,56,62,10,10,16,17,0,False
5019,56,63,6,6,9,10,0,False
5020,56,64,10,10,15,16,2,False
5021,56,65,6,6,11,12,0,False
5022,56,66,4,4,6,7,0,False
5023,56,67,3,3,4,4,0,False
5024,56,68,7,7,13,14,2,False
5025,56,69,10,10,16,17,0,False
5026,56,70,7,7,12,13,0,False
5027,56,71,10,10,15,16,2,False
5028,56,72,11,11,18,19,0,False
5029,56,73,9,9,11,12,0,False
5030,56,74,3,3,5,6,0,False
5031,56,75,6,6,10,11,0,False
5032,56,76,5,5,8,9,0,False
5033,56,77,6,6,8,9,0,False
5034,56,78,5,5,7,8,0,False
5035,56,79,6,6,9,10,4,False
5036,56,80,9,9,13,14,0,False
5037,56,81,9,9,12,13,0,False
5038,56,82,7,7,14,15,0,False
5039,56,83,4,4,8,9,0,False
5040,56,84,8,8,10,11,0,False
5041,56,85,11,11,19,20,2,False
5042,56,86,7,7,10,10,0,False
5043,56,87,8,8,13,14,0,False
5044,56,88,8,8,12,13,0,False
5045,56,89,6,6,11,12,0,False
5046,56,90,8,8,12,13,0,False
5047,56,91,5,5,8,9,0,False
5048,56,92,10,10,17,18,0,False
5049,56,93,4,4,5,6,0,False
5050,56,94,1,1,2,3,0,False
5051,56,95,5,5,7,8,0,False
5052,56,96,3,3,5,6,0,False
5053,57,1,14,14,20,21,0,False
5054,57,2,11,11,16,16,0,False
5055,57,3,14,14,24,25,0,False
5056,57,4,42,42,69,69,2,False
5057,57,5,13,13,20,20,4,False
5058,57,6,20,20,29,29,4,False
5059,57,7,31,31,48,48,2,False
5060,57,8,28,28,44,45,0,False
5061,57,9,29,29,43,44,6,False
5062,57,10,55,55,86,86,4,False
5063,57,11,17,17,26,27,4,False
5064,57,12,38,38,62,63,2,False
5065,57,13,50,49,81,81,6,False
5066,57,14,41,41,65,65,2,False
5067,57,15,23,23,37,37,2,False
5068,57,16,38,38,60,61,6,False
5069,57,17,15,15,24,25,0,False
5070,57,18,22,22,35,36,2,False
5071,57,19,40,40,62,63,6,False
5072,57,20,68,68,106,106,4,False
5073,57,21,41,41,63,64,4,False
5074,57,22,32,32,48,48,4,False
5075,57,23,20,20,32,32,0,False
5076,57,24,19,18,30,30,2,False
5077,57,25,46,46,74,75,0,False
5078,57,26,30,30,46,47,2,False
5079,57,27,71,71,119,120,6,False
5080,57,28,34,34,55,56,4,False
5081,57,29,30,30,45,45,2,False
5082,58,1,24,24,39,39,6,False
5083,58,2,47,47,67,67,4,False
5084,58,3,38,38,59,59,2,False
5085,58,4,36,36,58,58,2,False
5086,58,5,32,32,51,52,4,False
5087,58,6,19,18,28,28,0,False
5088,58,7,57,57,90,91,8,False
5089,58,8,51,51,81,81,6,False
5090,58,9,34,34,58,59,8,False
5091,58,10,23,23,38,39,6,False
5092,58,11,51,51,83,83,6,False
5093,58,12,36,36,57,58,2,False
5094,58,13,40,40,57,58,2,False
5095,58,14,22,22,37,38,6,False
5096,58,15,13,13,20,21,0,False
5097,58,16,15,15,23,24,0,False
5098,58,17,24,24,36,37,0,False
5099,58,18,20,20,35,36,2,False
5100,58,19,22,22,35,36,2,False
5101,58,20,14,14,23,24,4,False
5102,58,21,13,13,20,21,0,False
5103,58,22,83,83,123,124,2,False
5104,59,1,15,15,22,23,0,False
5105,59,2,65,65,103,103,4,False
5106,59,3,21,21,34,34,0,False
5107,59,4,20,19,30,30,2,False
5108,59,5,18,18,27,28,0,False
5109,59,6,32,32,49,49,0,False
5110,59,7,62,61,94,94,4,False
5111,59,8,40,40,60,61,2,False
5112,59,9,50,50,84,85,4,False
5113,59,10,40,40,67,68,6,False
5114,59,11,43,43,76,77,8,False
5115,59,12,29,29,47,48,0,False
5116,59,13,18,18,30,31,0,False
5117,59,14,32,32,55,56,2,False
5118,59,15,18,18,30,30,4,False
5119,59,16,27,27,44,45,0,False
5120,59,17,18,18,30,31,0,False
5121,59,18,25,25,40,41,6,False
5122,59,19,19,19,30,31,4,False
5123,59,20,17,17,27,28,0,False
5124,59,21,30,30,44,45,0,False
5125,59,22,20,20,33,34,6,False
5126,59,23,32,32,51,52,6,False
5127,59,24,25,25,41,42,0,False
5128,60,1,75,75,122,123,6,False
5129,60,2,21,21,38,39,4,False
5130,60,3,19,19,31,31,0,False
5131,60,4,71,71,114,114,14,False
5132,60,5,21,21,37,38,2,False
5133,60,6,27,26,45,45,0,False
5134,60,7,27,27,39,40,4,False
5135,60,8,37,37,61,62,4,False
5136,60,9,40,40,65,66,2,False
5137,60,10,94,94,159,160,6,False
5138,60,11,34,34,58,59,8,False
5139,60,12,58,58,96,97,0,False
5140,60,13,24,24,40,40,2,False
5141,61,1,15,15,22,23,0,False
5142,61,2,11,11,19,20,2,False
5143,61,3,12,12,17,18,0,False
5144,61,4,19,19,30,31,2,False
5145,61,5,36,36,55,56,2,False
5146,61,6,46,46,69,70,6,False
5147,61,7,18,18,32,33,8,False
5148,61,8,22,22,33,34,0,False
5149,61,9,16,16,29,30,2,False
5150,61,10,19,19,30,30,4,False
5151,61,11,27,27,43,44,0,False
5152,61,12,29,29,44,45,0,False
5153,61,13,17,17,25,26,2,False
5154,61,14,65,65,106,107,8,False
5155,62,1,18,18,27,28,0,False
5156,62,2,32,32,49,50,2,False
5157,62,3,13,13,21,22,0,False
5158,62,4,14,14,19,20,0,False
5159,62,5,33,33,52,53,6,False
5160,62,6,26,26,43,44,2,False
5161,62,7,15,15,23,24,2,False
5162,62,8,27,27,46,47,4,False
5163,62,9,30,30,51,52,4,False
5164,62,10,26,26,40,41,2,False
5165,62,11,32,32,47,48,4,False
5166,63,1,27,27,42,43,0,False
5167,63,2,17,17,28,29,0,False
5168,63,3,14,14,26,27,0,False
5169,63,4,34,34,55,56,0,False
5170,63,5,22,22,34,35,0,False
5171,63,6,23,23,41,42,0,False
5172,63,7,33,33,51,52,2,False
5173,63,8,29,29,50,51,2,False
5174,63,9,27,27,46,47,2,False
5175,63,10,33,33,53,54,2,False
5176,63,11,15,15,23,24,0,False
5177,64,1,18,18,27,27,0,False
5178,64,2,20,20,32,32,2,False
5179,64,3,17,17,28,28,2,False
5180,64,4,22,22,33,33,0,False
5181,64,5,19,19,31,31,6,False
5182,64,6,26,25,42,42,2,False
5183,64,7,21,21,37,37,4,False
5184,64,8,22,22,35,35,2,False
5185,64,9,39,39,61,62,0,False
5186,64,10,23,23,32,32,2,False
5187,64,11,19,19,27,28,2,False
5188,64,12,24,24,32,33,2,False
5189,64,13,11,11,19,20,6,False
5190,64,14,33,33,55,56,2,False
5191,64,15,17,17,26,27,2,False
5192,64,16,24,24,38,39,2,False
5193,64,17,19,19,28,29,2,False
5194,64,18,9,9,14,15,0,False
5195,65,1,56,55,91,91,4,False
5196,65,2,50,49,75,74,0,False
5197,65,3,20,19,32,32,4,False
5198,65,4,37,36,59,59,2,False
5199,65,5,18,17,28,28,6,False
5200,65,6,52,52,86,87,4,False
5201,65,7,33,32,48,48,2,False
5202,65,8,27,26,37,37,0,False
5203,65,9,12,11,19,19,0,False
5204,65,10,26,26,41,41,6,False
5205,65,11,57,56,85,84,4,False
5206,65,12,31,30,47,46,2,False
5207,66,1,21,21,31,32,0,False
5208,66,2,16,16,26,27,0,False
5209,66,3,37,37,59,59,2,False
5210,66,4,31,31,50,50,4,False
5211,66,5,38,37,53,53,4,False
5212,66,6,43,43,70,71,2,False
5213,66,7,17,17,29,30,2,False
5214,66,8,73,73,118,118,8,False
5215,66,9,20,20,33,33,0,False
5216,66,10,46,46,73,74,2,False
5217,66,11,29,29,50,51,2,False
5218,66,12,21,21,39,39,4,False
5219,67,1,9,9,15,15,2,False
5220,67,2,15,15,26,26,2,False
5221,67,3,25,25,39,39,6,False
5222,67,4,13,13,25,25,4,False
5223,67,5,26,26,36,36,0,False
5224,67,6,11,11,19,19,2,False
5225,67,7,11,11,18,18,0,False
5226,67,8,15,15,26,26,2,False
5227,67,9,24,24,35,35,2,False
5228,67,10,12,12,18,18,0,False
5229,67,11,10,10,16,16,0,False
5230,67,12,16,16,24,24,2,False
5231,67,13,14,14,21,21,0,False
5232,67,14,8,8,11,11,2,False
5233,67,15,21,21,34,34,4,False
5234,67,16,15,15,21,21,0,False
5235,67,17,16,16,26,26,0,False
5236,67,18,9,9,16,16,2,False
5237,67,19,22,22,38,38,4,False
5238,67,20,28,28,44,44,4,False
5239,67,21,16,16,27,27,2,False
5240,67,22,18,18,26,27,4,False
5241,67,23,20,20,32,33,2,False
5242,67,24,12,12,21,22,4,False
5243,67,25,11,11,15,16,0,False
5244,67,26,16,16,22,23,0,False
5245,67,27,19,19,32,33,4,False
5246,67,28,19,19,30,30,2,False
5247,67,29,14,14,23,24,0,False
5248,67,30,13,13,22,23,0,False
5249,68,1,5,5,9,10,0,False
5250,68,2,5,5,8,9,0,False
5251,68,3,9,9,12,13,0,False
5252,68,4,5,5,7,8,0,False
5253,68,5,5,5,9,10,0,False
5254,68,6,3,3,6,7,0,False
5255,68,7,7,7,13,14,0,False
5256,68,8,3,3,6,7,0,False
5257,68,9,4,4,8,9,0,False
5258,68,10,5,5,7,8,0,False
5259,68,11,7,7,10,11,0,False
5260,68,12,7,7,9,10,0,False
5261,68,13,3,3,6,7,0,False
5262,68,14,6,6,11,12,0,False
5263,68,15,11,11,17,18,0,False
5264,68,16,3,3,4,5,0,False
5265,68,17,15,15,27,28,0,False
5266,68,18,2,2,4,5,0,False
5267,68,19,10,10,17,18,0,False
5268,68,20,5,5,7,8,0,False
5269,68,21,2,2,4,5,0,False
5270,68,22,10,10,15,16,0,False
5271,68,23,6,6,11,12,0,False
5272,68,24,9,9,16,17,0,False
5273,68,25,6,6,10,11,0,False
5274,68,26,11,11,16,17,0,False
5275,68,27,3,3,4,4,0,False
5276,68,28,8,8,14,15,2,False
5277,68,29,12,12,18,19,0,False
5278,68,30,7,7,12,13,0,False
5279,68,31,10,10,14,14,0,False
5280,68,32,20,20,34,35,2,False
5281,68,33,11,11,18,19,0,False
5282,68,34,11,11,18,19,0,False
5283,68,35,8,8,13,14,0,False
5284,68,36,3,3,5,6,0,False
5285,68,37,8,8,13,14,0,False
5286,68,38,6,6,11,12,0,False
5287,68,39,15,15,28,29,4,False
5288,68,40,4,4,7,8,0,False
5289,68,41,13,13,22,23,0,False
5290,68,42,10,10,17,17,2,False
5291,68,43,18,18,30,31,2,False
5292,68,44,14,14,21,22,0,False
5293,68,45,7,7,11,12,0,False
5294,68,46,13,13,19,20,0,False
5295,68,47,5,5,10,11,0,False
5296,68,48,11,11,18,19,0,False
5297,68,49,12,12,17,18,0,False
5298,68,50,7,7,11,12,0,False
5299,68,51,22,22,36,36,2,False
5300,68,52,8,8,12,13,2,False
6232,69,1,2,2,4,4,0,False
5301,69,2,3,3,6,6,0,False
5302,69,3,6,6,12,12,2,False
5303,69,4,6,6,10,10,0,False
5304,69,5,8,8,14,14,0,False
5305,69,6,14,14,21,21,0,False
5306,69,7,23,23,38,38,0,False
5307,69,8,5,5,9,9,2,False
5308,69,9,10,10,19,19,0,False
5309,69,10,9,9,16,16,0,False
5310,69,11,13,13,24,24,0,False
5311,69,12,8,8,16,16,0,False
5312,69,13,8,8,13,13,0,False
5313,69,14,8,8,15,15,0,False
5314,69,15,3,3,7,7,0,False
5315,69,16,6,6,11,11,0,False
5316,69,17,11,11,20,20,0,False
5317,69,18,8,8,15,15,0,False
5318,69,19,12,12,20,20,0,False
5319,69,20,8,8,13,13,0,False
5320,69,21,5,5,9,9,0,False
5321,69,22,4,4,7,7,0,False
